pclass,sex,age,sibsp,parch,fare,alone,embarked_C,embarked_Q,embarked_S
2,1,0.3309716090811673,1,0,-0.12491978668775715,False,0.0,0.0,1.0
3,1,-0.8233436520239081,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,0,1.5622412209265812,0,0,-0.43700743807979686,True,0.0,0.0,1.0
3,0,0.0,2,0,-0.18029017645086096,False,0.0,1.0,0.0
3,1,0.0,1,0,-0.49237782784290063,False,0.0,1.0,0.0
2,1,0.0,0,0,-0.6484216535389205,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,0.40792595982150565,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,1,0.40792595982150565,0,0,-0.12491978668775715,True,0.0,0.0,1.0
1,0,-0.9002980027642465,1,0,3.9327230485884233,False,1.0,0.0,0.0
3,0,-1.0542067042449232,5,2,0.2958951755118318,False,0.0,0.0,1.0
3,0,-0.6694349505432314,0,0,-0.494391296561559,True,0.0,0.0,1.0
1,1,0.0,0,0,-0.024246350754841113,True,0.0,0.0,1.0
3,1,0.8696520642635358,2,0,-0.36435544630444866,False,0.0,0.0,1.0
1,0,-1.2081154057256,1,2,1.7677408088510642,False,0.0,0.0,1.0
1,1,-0.6694349505432314,0,1,0.907737982394129,False,0.0,0.0,1.0
